GO_term1	GO_term2	similarity
GO:0045948	GO:0045948	0.851
GO:2000304	GO:2000304	0.471
GO:0045901	GO:0045901	0.746
GO:0045905	GO:0045905	0.666
GO:1903788	GO:1903788	0.488
GO:0140018	GO:0140018	0.51
GO:0045740	GO:0045740	0.535
GO:0017183	GO:0017183	0.52
GO:1900249	GO:1900249	0.679
GO:0070129	GO:0070129	0.609
GO:0006448	GO:0006448	0.638
GO:0051247	GO:0051247	0.481
GO:0045862	GO:0045862	0.506
GO:0010560	GO:0010560	0.574
GO:2000526	GO:2000526	0.478
GO:0006449	GO:0006449	0.569
GO:0006413	GO:0006413	0.564
GO:0072344	GO:0072344	0.638
GO:0043555	GO:0043555	0.607
GO:1903679	GO:1903679	0.841
GO:0046985	GO:0046985	0.623
GO:0070130	GO:0070130	0.481
GO:0032055	GO:0032055	0.486
GO:0032057	GO:0032057	0.481
GO:0036491	GO:0036491	0.521
GO:1902680	GO:1902680	0.467
GO:1904690	GO:1904690	0.928
GO:0036493	GO:0036493	0.656
GO:2000573	GO:2000573	0.5
GO:0045994	GO:0045994	0.775
GO:0060050	GO:0060050	0.488
GO:2000765	GO:2000765	0.712
GO:0071264	GO:0071264	0.616
GO:0010998	GO:0010998	0.503
GO:0002183	GO:0002183	0.572
GO:0010559	GO:0010559	0.482
GO:2000541	GO:2000541	0.48
GO:1903020	GO:1903020	0.489
GO:0070131	GO:0070131	0.723
GO:0001514	GO:0001514	0.572
GO:0097167	GO:0097167	0.611
GO:0140245	GO:0140245	0.576
GO:0045993	GO:0045993	0.515
GO:0036490	GO:0036490	0.536
GO:0043558	GO:0043558	0.597
GO:0002188	GO:0002188	0.495
GO:0002191	GO:0002191	0.571
GO:1903061	GO:1903061	0.52
GO:0009386	GO:0009386	0.646
GO:0031401	GO:0031401	0.473
GO:1902730	GO:1902730	0.501
GO:0042986	GO:0042986	0.505
GO:0046984	GO:0046984	0.52
GO:0043143	GO:0043143	0.619
GO:1990611	GO:1990611	0.571
GO:0034250	GO:0034250	0.496
GO:1904689	GO:1904689	0.601
GO:0045900	GO:0045900	0.504
GO:2000147	GO:2000147	0.871
GO:0030334	GO:0030334	0.789
GO:0090023	GO:0090023	0.511
GO:0010759	GO:0010759	0.474
GO:0016477	GO:0016477	0.538
GO:0051549	GO:0051549	0.711
GO:2000146	GO:2000146	0.562
GO:2000439	GO:2000439	0.603
GO:1904753	GO:1904753	0.474
GO:1901165	GO:1901165	0.61
GO:0010595	GO:0010595	0.711
GO:0010762	GO:0010762	0.655
GO:0030336	GO:0030336	0.629
GO:0010634	GO:0010634	0.776
GO:0014912	GO:0014912	0.53
GO:0010633	GO:0010633	0.472
GO:0048870	GO:0048870	0.499
GO:0010594	GO:0010594	0.542
GO:0010632	GO:0010632	0.595
GO:0002686	GO:0002686	0.503
GO:0090050	GO:0090050	0.548
GO:1903976	GO:1903976	0.487
GO:0043536	GO:0043536	0.662
GO:0043535	GO:0043535	0.501
GO:1904754	GO:1904754	0.753
GO:2001222	GO:2001222	0.595
GO:0014910	GO:0014910	0.655
GO:1905322	GO:1905322	0.865
GO:2000406	GO:2000406	0.633
GO:0002687	GO:0002687	0.798
GO:2000529	GO:2000529	0.512
GO:0010820	GO:0010820	0.476
GO:0090026	GO:0090026	0.519
GO:2000464	GO:2000464	0.561
GO:2000451	GO:2000451	0.555
GO:2000473	GO:2000473	0.865
GO:2000412	GO:2000412	0.604
GO:1905521	GO:1905521	0.556
GO:2000510	GO:2000510	0.519
GO:2001223	GO:2001223	0.487
GO:0002685	GO:0002685	0.64
GO:1904141	GO:1904141	0.589
GO:1902093	GO:1902093	0.492
GO:0010763	GO:0010763	0.842
GO:0014911	GO:0014911	0.842
GO:2000145	GO:2000145	0.711
GO:0061870	GO:0061870	0.753
GO:0002690	GO:0002690	0.578
GO:1903691	GO:1903691	0.651
GO:0002693	GO:0002693	0.727
GO:0071677	GO:0071677	0.727
GO:2000503	GO:2000503	0.511
GO:0010764	GO:0010764	0.53
GO:2001028	GO:2001028	0.544
GO:2001224	GO:2001224	0.775
GO:0035793	GO:0035793	0.67
GO:1902078	GO:1902078	0.643
GO:1905312	GO:1905312	0.619
GO:2000404	GO:2000404	0.483
GO:2000401	GO:2000401	0.521
GO:2000538	GO:2000538	0.511
GO:1902622	GO:1902622	0.545
GO:1903977	GO:1903977	0.775
GO:2000546	GO:2000546	0.495
GO:1903975	GO:1903975	0.595
GO:2000591	GO:2000591	0.765
GO:1904237	GO:1904237	0.724
GO:0061855	GO:0061855	0.544
GO:0002691	GO:0002691	0.573
GO:1902624	GO:1902624	0.697
GO:0140131	GO:0140131	0.505
GO:1905523	GO:1905523	0.709
GO:2000391	GO:2000391	0.6
GO:1900149	GO:1900149	0.709
GO:1901163	GO:1901163	0.538
GO:2000403	GO:2000403	0.673
GO:0060754	GO:0060754	0.548
GO:2000389	GO:2000389	0.47
GO:0038033	GO:0038033	0.506
GO:2000409	GO:2000409	0.562
GO:2000454	GO:2000454	0.549
GO:0030335	GO:0030335	0.871
GO:0070358	GO:0070358	0.466
GO:0060296	GO:0060296	0.485
GO:0071976	GO:0071976	0.466
GO:0032414	GO:0032414	0.497
GO:1904659	GO:1904659	0.494
GO:0046323	GO:0046323	0.535
GO:0046324	GO:0046324	0.79
GO:0043270	GO:0043270	0.474
GO:0010827	GO:0010827	0.727
GO:0010828	GO:0010828	0.89
GO:2001150	GO:2001150	0.536
GO:1903793	GO:1903793	0.536
GO:0098708	GO:0098708	0.466
GO:0008645	GO:0008645	0.471
GO:0034765	GO:0034765	0.532
GO:0034767	GO:0034767	0.651
GO:1902269	GO:1902269	0.624
GO:1905534	GO:1905534	0.468
GO:0001561	GO:0001561	0.547
GO:0006635	GO:0006635	0.606
GO:0033540	GO:0033540	0.543
GO:0033539	GO:0033539	0.543
GO:0009062	GO:0009062	0.55
GO:0042758	GO:0042758	0.472
GO:0046322	GO:0046322	0.503
GO:0045923	GO:0045923	0.672
GO:0046321	GO:0046321	0.73
GO:2000755	GO:2000755	0.468
GO:0140493	GO:0140493	0.499
GO:0031998	GO:0031998	0.822
GO:0042760	GO:0042760	0.472
GO:0019217	GO:0019217	0.539
GO:0046320	GO:0046320	0.583
GO:0019626	GO:0019626	0.472
GO:0045723	GO:0045723	0.488
GO:0031999	GO:0031999	0.683
GO:0050996	GO:0050996	0.546
GO:2000753	GO:2000753	0.523
GO:0010898	GO:0010898	0.587
GO:0060697	GO:0060697	0.579
GO:0051793	GO:0051793	0.472
GO:0006111	GO:0006111	0.613
GO:0045722	GO:0045722	0.751
GO:0045721	GO:0045721	0.5
GO:0032962	GO:0032962	0.484
GO:0045819	GO:0045819	0.592
GO:0060732	GO:0060732	0.501
GO:0033132	GO:0033132	0.501
GO:0005978	GO:0005978	0.537
GO:0010907	GO:0010907	0.564
GO:1900127	GO:1900127	0.469
GO:2000105	GO:2000105	0.511
GO:0005981	GO:0005981	0.498
GO:0006886	GO:0006886	0.522
GO:0046827	GO:0046827	0.694
GO:0006620	GO:0006620	0.477
GO:1903955	GO:1903955	0.717
GO:1903829	GO:1903829	0.481
GO:0046825	GO:0046825	0.585
GO:0090315	GO:0090315	0.691
GO:0050714	GO:0050714	0.497
GO:0033157	GO:0033157	0.706
GO:0006605	GO:0006605	0.507
GO:0090316	GO:0090316	0.833
GO:1905477	GO:1905477	0.539
GO:0006612	GO:0006612	0.581
GO:0042307	GO:0042307	0.639
GO:0006613	GO:0006613	0.517
GO:1903214	GO:1903214	0.583
GO:2000397	GO:2000397	0.594
GO:0051222	GO:0051222	0.638
GO:1903215	GO:1903215	0.509
GO:0099145	GO:0099145	0.468
GO:0051223	GO:0051223	0.522
GO:0032388	GO:0032388	0.513
GO:2000208	GO:2000208	0.521
GO:0042306	GO:0042306	0.534
GO:0042998	GO:0042998	0.633
GO:0140077	GO:0140077	0.534
GO:0070863	GO:0070863	0.746
GO:0090313	GO:0090313	0.817
GO:0070862	GO:0070862	0.526
GO:1904154	GO:1904154	0.573
GO:0042996	GO:0042996	0.536
GO:0032379	GO:0032379	0.48
GO:0090317	GO:0090317	0.584
GO:0034504	GO:0034504	0.507
GO:1990044	GO:1990044	0.507
GO:0043113	GO:0043113	0.651
GO:1905475	GO:1905475	0.519
GO:0034502	GO:0034502	0.507
GO:1903539	GO:1903539	0.665
GO:0051205	GO:0051205	0.523
GO:0008104	GO:0008104	0.483
GO:0034394	GO:0034394	0.601
GO:0061512	GO:0061512	0.507
GO:1903292	GO:1903292	0.591
GO:1903078	GO:1903078	0.541
GO:1903076	GO:1903076	0.645
GO:0035750	GO:0035750	0.601
GO:0090150	GO:0090150	0.613
GO:0070972	GO:0070972	0.507
GO:0036309	GO:0036309	0.507
GO:0033365	GO:0033365	0.601
GO:0036371	GO:0036371	0.885
GO:0043001	GO:0043001	0.477
GO:0072660	GO:0072660	0.702
GO:0033566	GO:0033566	0.479
GO:0140569	GO:0140569	0.499
GO:1902463	GO:1902463	0.601
GO:1903608	GO:1903608	0.507
GO:0034067	GO:0034067	0.507
GO:0072578	GO:0072578	0.483
GO:1903540	GO:1903540	0.545
GO:0032507	GO:0032507	0.497
GO:1903361	GO:1903361	0.778
GO:0044860	GO:0044860	0.716
GO:0099638	GO:0099638	0.49
GO:0072657	GO:0072657	0.801
GO:0070585	GO:0070585	0.507
GO:0072697	GO:0072697	0.675
GO:0061951	GO:0061951	0.761
GO:0051641	GO:0051641	0.484
GO:0036228	GO:0036228	0.57
GO:0072594	GO:0072594	0.474
GO:1903077	GO:1903077	0.541
GO:0036010	GO:0036010	0.507
GO:0110012	GO:0110012	0.507
GO:1905345	GO:1905345	0.722
GO:0097500	GO:0097500	0.585
GO:1903441	GO:1903441	0.688
GO:0098877	GO:0098877	0.472
GO:1903044	GO:1903044	0.675
GO:0071205	GO:0071205	0.556
GO:0002175	GO:0002175	0.556
GO:0033366	GO:0033366	0.507
GO:0044380	GO:0044380	0.507
GO:1904375	GO:1904375	0.519
GO:0018107	GO:0018107	0.565
GO:0006468	GO:0006468	0.631
GO:0038083	GO:0038083	0.54
GO:0006508	GO:0006508	0.718
GO:0006491	GO:0006491	0.545
GO:0006486	GO:0006486	0.501
GO:0006517	GO:0006517	0.656
GO:0051604	GO:0051604	0.669
GO:0006520	GO:0006520	0.474
GO:0031638	GO:0031638	0.52
GO:0030163	GO:0030163	0.582
GO:0043687	GO:0043687	0.722
GO:0016485	GO:0016485	0.56
GO:0018105	GO:0018105	0.565
GO:0000413	GO:0000413	0.67
GO:0070936	GO:0070936	0.639
GO:0006513	GO:0006513	0.652
GO:0000209	GO:0000209	0.652
GO:0016925	GO:0016925	0.595
GO:0016567	GO:0016567	0.67
GO:0006509	GO:0006509	0.568
GO:0019538	GO:0019538	0.831
GO:0046777	GO:0046777	0.626
GO:0018027	GO:0018027	0.569
GO:0018026	GO:0018026	0.569
GO:0070979	GO:0070979	0.639
GO:0051865	GO:0051865	0.652
GO:0070534	GO:0070534	0.639
GO:0044314	GO:0044314	0.639
GO:0035519	GO:0035519	0.639
GO:0085020	GO:0085020	0.639
GO:0032020	GO:0032020	0.722
GO:0018279	GO:0018279	0.491
GO:0051246	GO:0051246	0.545
GO:0006487	GO:0006487	0.52
GO:0016266	GO:0016266	0.538
GO:0006493	GO:0006493	0.52
GO:0035269	GO:0035269	0.492
GO:0071951	GO:0071951	0.534
GO:0006479	GO:0006479	0.62
GO:0043170	GO:0043170	0.515
GO:0018393	GO:0018393	0.559
GO:0020027	GO:0020027	0.619
GO:0006029	GO:0006029	0.545
GO:0035335	GO:0035335	0.626
GO:0006470	GO:0006470	0.631
GO:0030162	GO:0030162	0.485
GO:0018108	GO:0018108	0.565
GO:0034983	GO:0034983	0.583
GO:0006476	GO:0006476	0.668
GO:0061698	GO:0061698	0.668
GO:0106230	GO:0106230	0.668
GO:0009308	GO:0009308	0.479
GO:0042157	GO:0042157	0.718
GO:0008612	GO:0008612	0.625
GO:0018345	GO:0018345	0.534
GO:0009820	GO:0009820	0.479
GO:1903604	GO:1903604	0.718
GO:0035606	GO:0035606	0.616
GO:0009249	GO:0009249	0.647
GO:0031639	GO:0031639	0.49
GO:0018158	GO:0018158	0.722
GO:0044524	GO:0044524	0.722
GO:0018272	GO:0018272	0.619
GO:0042159	GO:0042159	0.508
GO:0090311	GO:0090311	0.488
GO:0033619	GO:0033619	0.632
GO:0002084	GO:0002084	0.517
GO:0036289	GO:0036289	0.54
GO:0016579	GO:0016579	0.666
GO:0035871	GO:0035871	0.651
GO:0071108	GO:0071108	0.651
GO:0070536	GO:0070536	0.651
GO:0044313	GO:0044313	0.651
GO:0035520	GO:0035520	0.651
GO:0018149	GO:0018149	0.722
GO:0070262	GO:0070262	0.626
GO:0018023	GO:0018023	0.569
GO:1990000	GO:1990000	0.606
GO:0042982	GO:0042982	0.718
GO:0006482	GO:0006482	0.667
GO:0090042	GO:0090042	0.652
GO:0051697	GO:0051697	0.722
GO:0018126	GO:0018126	0.722
GO:2000434	GO:2000434	0.489
GO:0018395	GO:0018395	0.616
GO:0019511	GO:0019511	0.619
GO:0018401	GO:0018401	0.616
GO:0017185	GO:0017185	0.619
GO:0045116	GO:0045116	0.67
GO:0060177	GO:0060177	0.514
GO:0043686	GO:0043686	0.722
GO:0018206	GO:0018206	0.693
GO:0042987	GO:0042987	0.632
GO:0031293	GO:0031293	0.568
GO:0051248	GO:0051248	0.472
GO:0035970	GO:0035970	0.626
GO:0006477	GO:0006477	0.644
GO:0016540	GO:0016540	0.52
GO:0097503	GO:0097503	0.502
GO:1990743	GO:1990743	0.687
GO:0009100	GO:0009100	0.587
GO:0070213	GO:0070213	0.693
GO:0070212	GO:0070212	0.693
GO:0018022	GO:0018022	0.559
GO:0018216	GO:0018216	0.559
GO:0006474	GO:0006474	0.599
GO:0035246	GO:0035246	0.569
GO:0140249	GO:0140249	0.507
GO:0097264	GO:0097264	0.632
GO:1901143	GO:1901143	0.508
GO:0031396	GO:0031396	0.489
GO:0018394	GO:0018394	0.595
GO:0034421	GO:0034421	0.619
GO:0002353	GO:0002353	0.489
GO:0007323	GO:0007323	0.6
GO:0018343	GO:0018343	0.649
GO:0018344	GO:0018344	0.649
GO:0035609	GO:0035609	0.577
GO:0006475	GO:0006475	0.67
GO:0006473	GO:0006473	0.693
GO:0017190	GO:0017190	0.547
GO:0018002	GO:0018002	0.547
GO:0017192	GO:0017192	0.547
GO:0018003	GO:0018003	0.571
GO:0018119	GO:0018119	0.619
GO:0018277	GO:0018277	0.722
GO:0043405	GO:0043405	0.482
GO:0018076	GO:0018076	0.533
GO:0035610	GO:0035610	0.652
GO:0035608	GO:0035608	0.67
GO:0035611	GO:0035611	0.652
GO:0034205	GO:0034205	0.474
GO:0140448	GO:0140448	0.503
GO:0140067	GO:0140067	0.693
GO:0140066	GO:0140066	0.693
GO:0061921	GO:0061921	0.693
GO:0090043	GO:0090043	0.485
GO:1901142	GO:1901142	0.718
GO:1990579	GO:1990579	0.522
GO:0016926	GO:0016926	0.6
GO:0016539	GO:0016539	0.49
GO:0106227	GO:0106227	0.693
GO:0051541	GO:0051541	0.545
GO:0140291	GO:0140291	0.693
GO:0051725	GO:0051725	0.722
GO:0032447	GO:0032447	0.67
GO:0030091	GO:0030091	0.567
GO:0006499	GO:0006499	0.5
GO:0017186	GO:0017186	0.67
GO:0001717	GO:0001717	0.534
GO:0030047	GO:0030047	0.584
GO:0018021	GO:0018021	0.559
GO:0034982	GO:0034982	0.474
GO:1902991	GO:1902991	0.466
GO:0050655	GO:0050655	0.51
GO:0030201	GO:0030201	0.51
GO:0006478	GO:0006478	0.573
GO:0140290	GO:0140290	0.693
GO:0036525	GO:0036525	0.678
GO:0018095	GO:0018095	0.67
GO:1904380	GO:1904380	0.628
GO:0032446	GO:0032446	0.693
GO:0006497	GO:0006497	0.553
GO:0018117	GO:0018117	0.693
GO:0044602	GO:0044602	0.693
GO:1990592	GO:1990592	0.639
GO:0071569	GO:0071569	0.67
GO:0009451	GO:0009451	0.47
GO:0018242	GO:0018242	0.491
GO:0018057	GO:0018057	0.619
GO:0018008	GO:0018008	0.475
GO:0000338	GO:0000338	0.666
GO:2000479	GO:2000479	0.482
GO:0036508	GO:0036508	0.636
GO:0090472	GO:0090472	0.52
GO:0018191	GO:0018191	0.5
GO:0018243	GO:0018243	0.491
GO:0051089	GO:0051089	0.522
GO:0007220	GO:0007220	0.567
GO:0006481	GO:0006481	0.559
GO:0045234	GO:0045234	0.534
GO:0070646	GO:0070646	0.684
GO:1990092	GO:1990092	0.568
GO:0035268	GO:0035268	0.497
GO:1904381	GO:1904381	0.579
GO:0018364	GO:0018364	0.617
GO:0035523	GO:0035523	0.651
GO:1990168	GO:1990168	0.651
GO:0018342	GO:0018342	0.662
GO:0018230	GO:0018230	0.487
GO:0018293	GO:0018293	0.722
GO:0043413	GO:0043413	0.487
GO:1990108	GO:1990108	0.651
GO:1990167	GO:1990167	0.651
GO:0017187	GO:0017187	0.619
GO:0018153	GO:0018153	0.559
GO:0036066	GO:0036066	0.511
GO:0036047	GO:0036047	0.583
GO:0036049	GO:0036049	0.583
GO:0036046	GO:0036046	0.668
GO:0036048	GO:0036048	0.668
GO:1990390	GO:1990390	0.639
GO:0006480	GO:0006480	0.58
GO:1901873	GO:1901873	0.518
GO:0071929	GO:0071929	0.571
GO:0018125	GO:0018125	0.559
GO:0097039	GO:0097039	0.639
GO:0031647	GO:0031647	0.812
GO:0036506	GO:0036506	0.639
GO:0099072	GO:0099072	0.491
GO:0042391	GO:0042391	0.491
GO:0010817	GO:0010817	0.491
GO:0042592	GO:0042592	0.491
GO:0031648	GO:0031648	0.639
GO:0050803	GO:0050803	0.491
GO:0061635	GO:0061635	0.491
GO:0050878	GO:0050878	0.491
GO:0090559	GO:0090559	0.491
GO:0006450	GO:0006450	0.491
GO:0097752	GO:0097752	0.491
GO:0030155	GO:0030155	0.549
GO:0042127	GO:0042127	0.582
GO:0045786	GO:0045786	0.771
GO:0007346	GO:0007346	0.803
GO:0032465	GO:0032465	0.616
GO:0045787	GO:0045787	0.771
GO:0070318	GO:0070318	0.532
GO:0045454	GO:0045454	0.528
GO:0032886	GO:0032886	0.582
GO:0010564	GO:0010564	0.808
GO:0070316	GO:0070316	0.683
GO:0045930	GO:0045930	0.619
GO:1903451	GO:1903451	0.532
GO:1902749	GO:1902749	0.6
GO:0051983	GO:0051983	0.582
GO:0046605	GO:0046605	0.489
GO:1904002	GO:1904002	0.467
GO:1903450	GO:1903450	0.683
GO:1901990	GO:1901990	0.529
GO:0045931	GO:0045931	0.619
GO:1902808	GO:1902808	0.47
GO:0044774	GO:0044774	0.493
GO:2000035	GO:2000035	0.467
GO:0051302	GO:0051302	0.582
GO:0010649	GO:0010649	0.467
GO:0051128	GO:0051128	0.549
GO:0051447	GO:0051447	0.522
GO:1902807	GO:1902807	0.47
GO:1902412	GO:1902412	0.497
GO:0043067	GO:0043067	0.467
GO:0051445	GO:0051445	0.692
GO:0033313	GO:0033313	0.536
GO:0050678	GO:0050678	0.467
GO:0000076	GO:0000076	0.651
GO:0060341	GO:0060341	0.508
GO:2000114	GO:2000114	0.467
GO:1903659	GO:1903659	0.467
GO:1905818	GO:1905818	0.616
GO:0000077	GO:0000077	0.521
GO:0033688	GO:0033688	0.467
GO:2000177	GO:2000177	0.467
GO:0070317	GO:0070317	0.532
GO:0060904	GO:0060904	0.467
GO:0051446	GO:0051446	0.522
GO:1902750	GO:1902750	0.47
GO:0072091	GO:0072091	0.467
GO:0032878	GO:0032878	0.582
GO:0007063	GO:0007063	0.481
GO:0051988	GO:0051988	0.626
GO:0090068	GO:0090068	0.628
GO:0010824	GO:0010824	0.478
GO:1901987	GO:1901987	0.683
GO:0048145	GO:0048145	0.467
GO:1902806	GO:1902806	0.6
GO:0030997	GO:0030997	0.52
GO:1902751	GO:1902751	0.47
GO:1901382	GO:1901382	0.467
GO:0044778	GO:0044778	0.504
GO:0046602	GO:0046602	0.479
GO:1905820	GO:1905820	0.498
GO:0009786	GO:0009786	0.467
GO:0010464	GO:0010464	0.467
GO:0010948	GO:0010948	0.628
GO:0010482	GO:0010482	0.467
GO:0060353	GO:0060353	0.582
GO:0070663	GO:0070663	0.467
GO:2000291	GO:2000291	0.467
GO:1903644	GO:1903644	0.467
GO:0097241	GO:0097241	0.469
GO:0043537	GO:0043537	0.531
GO:0050900	GO:0050900	0.52
GO:0014909	GO:0014909	0.469
GO:0010761	GO:0010761	0.469
GO:0006933	GO:0006933	0.477
GO:1903238	GO:1903238	0.498
GO:0040012	GO:0040012	0.49
GO:0010819	GO:0010819	0.487
GO:1904139	GO:1904139	0.588
GO:0006929	GO:0006929	0.543
GO:0051548	GO:0051548	0.556
GO:1903690	GO:1903690	0.48
GO:0060632	GO:0060632	0.483
GO:0090022	GO:0090022	0.516
GO:0097402	GO:0097402	0.543
GO:0071672	GO:0071672	0.466
GO:1905522	GO:1905522	0.569
GO:2000405	GO:2000405	0.527
GO:1901317	GO:1901317	0.478
GO:0097535	GO:0097535	0.469
GO:0090025	GO:0090025	0.522
GO:0001667	GO:0001667	0.543
GO:2000438	GO:2000438	0.488
GO:2000452	GO:2000452	0.566
GO:2000508	GO:2000508	0.522
GO:1901164	GO:1901164	0.498
GO:2000420	GO:2000420	0.485
GO:1902766	GO:1902766	0.543
GO:0010596	GO:0010596	0.556
GO:0002692	GO:0002692	0.586
GO:0090497	GO:0090497	0.469
GO:0090049	GO:0090049	0.53
GO:2000544	GO:2000544	0.475
GO:0035701	GO:0035701	0.543
GO:0008078	GO:0008078	0.469
GO:0060753	GO:0060753	0.547
GO:0051451	GO:0051451	0.469
GO:1900148	GO:1900148	0.574
GO:0071676	GO:0071676	0.586
GO:2000402	GO:2000402	0.552
GO:2000410	GO:2000410	0.621
GO:0010758	GO:0010758	0.526
GO:1903236	GO:1903236	0.564
GO:1902623	GO:1902623	0.559
GO:2000590	GO:2000590	0.493
GO:0006915	GO:0006915	0.601
GO:0034349	GO:0034349	0.475
GO:0051402	GO:0051402	0.799
GO:0044346	GO:0044346	0.475
GO:1904019	GO:1904019	0.475
GO:0097194	GO:0097194	0.525
GO:0043523	GO:0043523	0.488
GO:0043276	GO:0043276	0.475
GO:0012501	GO:0012501	0.518
GO:0010657	GO:0010657	0.475
GO:0033028	GO:0033028	0.475
GO:0071887	GO:0071887	0.475
GO:1902362	GO:1902362	0.475
GO:0097152	GO:0097152	0.475
GO:0097049	GO:0097049	0.673
GO:0110088	GO:0110088	0.673
GO:1904606	GO:1904606	0.475
GO:1990009	GO:1990009	0.705
GO:0006925	GO:0006925	0.475
GO:0097474	GO:0097474	0.776
GO:0035556	GO:0035556	0.915
GO:0051726	GO:0051726	0.49
GO:0031663	GO:0031663	0.538
GO:0030509	GO:0030509	0.556
GO:0050804	GO:0050804	0.466
GO:0045742	GO:0045742	0.52
GO:0090200	GO:0090200	0.503
GO:0034145	GO:0034145	0.516
GO:0090263	GO:0090263	0.507
GO:0060368	GO:0060368	0.539
GO:0060337	GO:0060337	0.546
GO:0010803	GO:0010803	0.534
GO:0007181	GO:0007181	0.484
GO:0090090	GO:0090090	0.507
GO:0060071	GO:0060071	0.473
GO:0060079	GO:0060079	0.549
GO:0070885	GO:0070885	0.468
GO:0034123	GO:0034123	0.545
GO:0046426	GO:0046426	0.533
GO:0007179	GO:0007179	0.556
GO:1900738	GO:1900738	0.545
GO:0046427	GO:0046427	0.533
GO:1990117	GO:1990117	0.51
GO:2000587	GO:2000587	0.52
GO:0042059	GO:0042059	0.52
GO:0070433	GO:0070433	0.469
GO:0034141	GO:0034141	0.516
GO:0050855	GO:0050855	0.537
GO:0060333	GO:0060333	0.546
GO:0070561	GO:0070561	0.515
GO:2001235	GO:2001235	0.476
GO:0034137	GO:0034137	0.516
GO:1900737	GO:1900737	0.545
GO:0060391	GO:0060391	0.535
GO:0060169	GO:0060169	0.51
GO:0071402	GO:0071402	0.472
GO:0030177	GO:0030177	0.53
GO:0070886	GO:0070886	0.468
GO:0030949	GO:0030949	0.497
GO:2000310	GO:2000310	0.492
GO:0007198	GO:0007198	0.562
GO:0010255	GO:0010255	0.479
GO:0007154	GO:0007154	0.48
GO:0060161	GO:0060161	0.471
GO:0060080	GO:0060080	0.549
GO:0071878	GO:0071878	0.511
GO:0060765	GO:0060765	0.548
GO:0017015	GO:0017015	0.497
GO:0032926	GO:0032926	0.525
GO:0043568	GO:0043568	0.548
GO:0031550	GO:0031550	0.548
GO:0060168	GO:0060168	0.51
GO:0120154	GO:0120154	0.543
GO:1902041	GO:1902041	0.554
GO:0042699	GO:0042699	0.467
GO:0030510	GO:0030510	0.508
GO:1902235	GO:1902235	0.471
GO:0010641	GO:0010641	0.548
GO:0016056	GO:0016056	0.538
GO:0022400	GO:0022400	0.473
GO:0002029	GO:0002029	0.552
GO:2000052	GO:2000052	0.507
GO:0002752	GO:0002752	0.523
GO:0002223	GO:0002223	0.485
GO:0106071	GO:0106071	0.528
GO:0001961	GO:0001961	0.473
GO:0034140	GO:0034140	0.522
GO:2001239	GO:2001239	0.551
GO:0035603	GO:0035603	0.47
GO:0035604	GO:0035604	0.471
GO:1902178	GO:1902178	0.525
GO:2000683	GO:2000683	0.486
GO:0007260	GO:0007260	0.516
GO:0034136	GO:0034136	0.522
GO:0034144	GO:0034144	0.522
GO:0070495	GO:0070495	0.545
GO:0038091	GO:0038091	0.529
GO:2001038	GO:2001038	0.513
GO:1900748	GO:1900748	0.476
GO:0002157	GO:0002157	0.502
GO:0060783	GO:0060783	0.502
GO:0098828	GO:0098828	0.486
GO:0038196	GO:0038196	0.546
GO:0032927	GO:0032927	0.525
GO:2000311	GO:2000311	0.492
GO:0090287	GO:0090287	0.511
GO:0001560	GO:0001560	0.488
GO:0106072	GO:0106072	0.528
GO:1901189	GO:1901189	0.548
GO:1901186	GO:1901186	0.548
GO:1904886	GO:1904886	0.574
GO:0034165	GO:0034165	0.516
GO:0002222	GO:0002222	0.485
GO:0021874	GO:0021874	0.475
GO:2000659	GO:2000659	0.534
GO:0033146	GO:0033146	0.548
GO:0097345	GO:0097345	0.548
GO:2000051	GO:2000051	0.507
GO:1905890	GO:1905890	0.5
GO:0045813	GO:0045813	0.49
GO:0034157	GO:0034157	0.516
GO:0034161	GO:0034161	0.516
GO:1902204	GO:1902204	0.548
GO:0060853	GO:0060853	0.546
GO:2000588	GO:2000588	0.52
GO:1905580	GO:1905580	0.52
GO:1900731	GO:1900731	0.489
GO:0060831	GO:0060831	0.548
GO:0034164	GO:0034164	0.522
GO:2000584	GO:2000584	0.52
GO:0006691	GO:0006691	0.514
GO:0019372	GO:0019372	0.718
GO:0042759	GO:0042759	0.555
GO:0019371	GO:0019371	0.729
GO:0001516	GO:0001516	0.503
GO:0006631	GO:0006631	0.735
GO:0097089	GO:0097089	0.492
GO:1903512	GO:1903512	0.682
GO:0019752	GO:0019752	0.55
GO:0046487	GO:0046487	0.506
GO:0006089	GO:0006089	0.486
GO:0006090	GO:0006090	0.484
GO:0006693	GO:0006693	0.693
GO:0036109	GO:0036109	0.819
GO:0006636	GO:0006636	0.555
GO:0008206	GO:0008206	0.503
GO:0046457	GO:0046457	0.532
GO:0001676	GO:0001676	0.77
GO:0051791	GO:0051791	0.644
GO:0019395	GO:0019395	0.591
GO:0000038	GO:0000038	0.644
GO:0030497	GO:0030497	0.491
GO:0043651	GO:0043651	0.819
GO:0010430	GO:0010430	0.538
GO:0051122	GO:0051122	0.504
GO:1901751	GO:1901751	0.531
GO:0033559	GO:0033559	0.77
GO:0006633	GO:0006633	0.523
GO:0046459	GO:0046459	0.644
GO:0019373	GO:0019373	0.932
GO:0032787	GO:0032787	0.573
GO:0097267	GO:0097267	0.932
GO:0006082	GO:0006082	0.504
